category,item,variety,date,price,unit,year,month,day
vegetable,parsnips,all_varieties,2021-03-26,1.02,kg,2021,3,26
vegetable,rhubarb,forced,2021-03-26,4.0,kg,2021,3,26
vegetable,rhubarb,outdoor,2021-03-26,2.55,kg,2021,3,26
fruit,apples,bramleys_seedling,2021-03-19,1.06,kg,2021,3,19
fruit,apples,coxs_orange_group,2021-03-19,1.54,kg,2021,3,19
fruit,apples,egremont_russet,2021-03-19,1.37,kg,2021,3,19
fruit,apples,braeburn,2021-03-19,1.08,kg,2021,3,19
fruit,apples,gala,2021-03-19,1.07,kg,2021,3,19
fruit,apples,other_late_season,2021-03-19,1.24,kg,2021,3,19
fruit,pears,conference,2021-03-19,1.0,kg,2021,3,19
vegetable,asparagus,asparagus,2021-03-19,15.05,kg,2021,3,19
vegetable,beetroot,beetroot,2021-03-19,0.45,kg,2021,3,19
vegetable,brussels_sprouts,brussels_sprouts,2021-03-19,0.85,kg,2021,3,19
vegetable,pak_choi,pak_choi,2021-03-19,2.63,kg,2021,3,19
vegetable,curly_kale,curly_kale,2021-03-19,2.94,kg,2021,3,19
vegetable,cabbage,red,2021-03-19,0.35,kg,2021,3,19
vegetable,cabbage,savoy,2021-03-19,0.64,head,2021,3,19
vegetable,spring_greens,prepacked,2021-03-19,1.28,kg,2021,3,19
vegetable,cabbage,white,2021-03-19,0.35,kg,2021,3,19
vegetable,cabbage,round_green_other,2021-03-19,0.54,head,2021,3,19
vegetable,carrots,topped_washed,2021-03-19,0.52,kg,2021,3,19
vegetable,cauliflower,all,2021-03-19,0.84,head,2021,3,19
vegetable,celeriac,celeriac,2021-03-19,0.66,kg,2021,3,19
vegetable,cucumbers,cucumbers,2021-03-19,1.09,kg,2021,3,19
vegetable,leeks,trimmed,2021-03-19,2.0,kg,2021,3,19
vegetable,lettuce,butterhead_indoor,2021-03-19,0.4,head,2021,3,19
vegetable,lettuce,little_gem,2021-03-19,0.69,twin,2021,3,19
vegetable,onion,bulb_brown,2021-03-19,0.45,kg,2021,3,19
vegetable,onion,bulb_red,2021-03-19,0.56,kg,2021,3,19
vegetable,swede,swede,2021-03-19,0.23,kg,2021,3,19
vegetable,turnip,turnip,2021-03-19,1.39,kg,2021,3,19
vegetable,parsnips,all_varieties,2021-03-19,1.04,kg,2021,3,19
vegetable,rhubarb,forced,2021-03-19,4.71,kg,2021,3,19
vegetable,rhubarb,outdoor,2021-03-19,2.49,kg,2021,3,19
fruit,apples,bramleys_seedling,2021-03-12,0.99,kg,2021,3,12
fruit,apples,coxs_orange_group,2021-03-12,1.41,kg,2021,3,12
fruit,apples,egremont_russet,2021-03-12,1.08,kg,2021,3,12
fruit,apples,braeburn,2021-03-12,1.0,kg,2021,3,12
fruit,apples,gala,2021-03-12,1.02,kg,2021,3,12
fruit,apples,other_late_season,2021-03-12,0.94,kg,2021,3,12
fruit,pears,conference,2021-03-12,1.03,kg,2021,3,12
fruit,pears,doyenne_du_comice,2021-03-12,0.64,kg,2021,3,12
vegetable,asparagus,asparagus,2021-03-12,16.96,kg,2021,3,12
vegetable,beetroot,beetroot,2021-03-12,0.45,kg,2021,3,12
vegetable,brussels_sprouts,brussels_sprouts,2021-03-12,0.93,kg,2021,3,12
vegetable,pak_choi,pak_choi,2021-03-12,2.87,kg,2021,3,12
vegetable,curly_kale,curly_kale,2021-03-12,2.98,kg,2021,3,12
vegetable,cabbage,red,2021-03-12,0.35,kg,2021,3,12
vegetable,cabbage,savoy,2021-03-12,0.61,head,2021,3,12
vegetable,spring_greens,prepacked,2021-03-12,1.22,kg,2021,3,12
vegetable,cabbage,white,2021-03-12,0.36,kg,2021,3,12
vegetable,cabbage,round_green_other,2021-03-12,0.52,head,2021,3,12
vegetable,carrots,topped_washed,2021-03-12,0.5,kg,2021,3,12
vegetable,cauliflower,all,2021-03-12,0.68,head,2021,3,12
vegetable,celeriac,celeriac,2021-03-12,0.67,kg,2021,3,12
vegetable,cucumbers,cucumbers,2021-03-12,1.0,kg,2021,3,12
vegetable,leeks,trimmed,2021-03-12,1.79,kg,2021,3,12
vegetable,lettuce,butterhead_indoor,2021-03-12,0.42,head,2021,3,12
vegetable,lettuce,little_gem,2021-03-12,0.69,twin,2021,3,12
vegetable,onion,bulb_brown,2021-03-12,0.45,kg,2021,3,12
vegetable,onion,bulb_red,2021-03-12,0.54,kg,2021,3,12
vegetable,swede,swede,2021-03-12,0.22,kg,2021,3,12
vegetable,turnip,turnip,2021-03-12,1.78,kg,2021,3,12
vegetable,parsnips,all_varieties,2021-03-12,1.04,kg,2021,3,12
vegetable,rhubarb,forced,2021-03-12,4.62,kg,2021,3,12
fruit,apples,bramleys_seedling,2021-03-05,1.0,kg,2021,3,5
fruit,apples,coxs_orange_group,2021-03-05,1.39,kg,2021,3,5
fruit,apples,egremont_russet,2021-03-05,1.25,kg,2021,3,5
fruit,apples,braeburn,2021-03-05,0.99,kg,2021,3,5
fruit,apples,gala,2021-03-05,1.03,kg,2021,3,5
fruit,apples,other_late_season,2021-03-05,1.04,kg,2021,3,5
fruit,pears,conference,2021-03-05,1.03,kg,2021,3,5
vegetable,beetroot,beetroot,2021-03-05,0.45,kg,2021,3,5
vegetable,brussels_sprouts,brussels_sprouts,2021-03-05,0.97,kg,2021,3,5
vegetable,pak_choi,pak_choi,2021-03-05,2.93,kg,2021,3,5
vegetable,curly_kale,curly_kale,2021-03-05,3.05,kg,2021,3,5
vegetable,cabbage,red,2021-03-05,0.36,kg,2021,3,5
vegetable,cabbage,savoy,2021-03-05,0.56,head,2021,3,5
vegetable,spring_greens,prepacked,2021-03-05,1.26,kg,2021,3,5
vegetable,cabbage,white,2021-03-05,0.36,kg,2021,3,5
vegetable,cabbage,round_green_other,2021-03-05,0.52,head,2021,3,5
vegetable,carrots,topped_washed,2021-03-05,0.5,kg,2021,3,5
vegetable,cauliflower,all,2021-03-05,0.65,head,2021,3,5
vegetable,celeriac,celeriac,2021-03-05,0.67,kg,2021,3,5
vegetable,cucumbers,cucumbers,2021-03-05,0.84,kg,2021,3,5
vegetable,leeks,trimmed,2021-03-05,1.86,kg,2021,3,5
vegetable,lettuce,butterhead_indoor,2021-03-05,0.42,head,2021,3,5
vegetable,lettuce,little_gem,2021-03-05,0.66,twin,2021,3,5
vegetable,onion,bulb_brown,2021-03-05,0.43,kg,2021,3,5
vegetable,onion,bulb_red,2021-03-05,0.53,kg,2021,3,5
vegetable,swede,swede,2021-03-05,0.22,kg,2021,3,5
vegetable,turnip,turnip,2021-03-05,1.79,kg,2021,3,5
vegetable,parsnips,all_varieties,2021-03-05,1.07,kg,2021,3,5
vegetable,rhubarb,forced,2021-03-05,4.43,kg,2021,3,5
fruit,apples,bramleys_seedling,2021-02-26,1.04,kg,2021,2,26
fruit,apples,coxs_orange_group,2021-02-26,1.32,kg,2021,2,26
fruit,apples,egremont_russet,2021-02-26,1.3,kg,2021,2,26
fruit,apples,braeburn,2021-02-26,1.0,kg,2021,2,26
fruit,apples,gala,2021-02-26,1.0,kg,2021,2,26
fruit,apples,other_late_season,2021-02-26,1.01,kg,2021,2,26
fruit,pears,conference,2021-02-26,1.07,kg,2021,2,26
vegetable,beetroot,beetroot,2021-02-26,0.45,kg,2021,2,26
vegetable,brussels_sprouts,brussels_sprouts,2021-02-26,0.87,kg,2021,2,26
vegetable,pak_choi,pak_choi,2021-02-26,3.04,kg,2021,2,26
vegetable,curly_kale,curly_kale,2021-02-26,2.98,kg,2021,2,26
vegetable,cabbage,red,2021-02-26,0.34,kg,2021,2,26
vegetable,cabbage,savoy,2021-02-26,0.55,head,2021,2,26
vegetable,spring_greens,prepacked,2021-02-26,1.3,kg,2021,2,26
vegetable,cabbage,white,2021-02-26,0.35,kg,2021,2,26
vegetable,cabbage,round_green_other,2021-02-26,0.52,head,2021,2,26
vegetable,carrots,topped_washed,2021-02-26,0.5,kg,2021,2,26
vegetable,cauliflower,all,2021-02-26,0.73,head,2021,2,26
vegetable,celeriac,celeriac,2021-02-26,0.68,kg,2021,2,26
vegetable,cucumbers,cucumbers,2021-02-26,0.96,kg,2021,2,26
vegetable,leeks,trimmed,2021-02-26,1.88,kg,2021,2,26
vegetable,lettuce,butterhead_indoor,2021-02-26,0.43,head,2021,2,26
vegetable,lettuce,little_gem,2021-02-26,0.65,twin,2021,2,26
vegetable,onion,bulb_brown,2021-02-26,0.44,kg,2021,2,26
vegetable,onion,bulb_red,2021-02-26,0.53,kg,2021,2,26
vegetable,swede,swede,2021-02-26,0.22,kg,2021,2,26
vegetable,turnip,turnip,2021-02-26,1.7,kg,2021,2,26
vegetable,parsnips,all_varieties,2021-02-26,1.06,kg,2021,2,26
vegetable,rhubarb,forced,2021-02-26,4.94,kg,2021,2,26
fruit,apples,bramleys_seedling,2021-02-19,1.05,kg,2021,2,19
fruit,apples,coxs_orange_group,2021-02-19,1.38,kg,2021,2,19
fruit,apples,egremont_russet,2021-02-19,1.37,kg,2021,2,19
fruit,apples,braeburn,2021-02-19,0.95,kg,2021,2,19
fruit,apples,gala,2021-02-19,1.0,kg,2021,2,19
fruit,apples,other_late_season,2021-02-19,0.99,kg,2021,2,19
fruit,pears,conference,2021-02-19,1.02,kg,2021,2,19
fruit,pears,doyenne_du_comice,2021-02-19,0.83,kg,2021,2,19
vegetable,beetroot,beetroot,2021-02-19,0.44,kg,2021,2,19
vegetable,brussels_sprouts,brussels_sprouts,2021-02-19,0.89,kg,2021,2,19
vegetable,pak_choi,pak_choi,2021-02-19,3.29,kg,2021,2,19
vegetable,curly_kale,curly_kale,2021-02-19,2.99,kg,2021,2,19
vegetable,cabbage,red,2021-02-19,0.36,kg,2021,2,19
vegetable,cabbage,savoy,2021-02-19,0.62,head,2021,2,19
vegetable,spring_greens,prepacked,2021-02-19,1.22,kg,2021,2,19
vegetable,cabbage,white,2021-02-19,0.35,kg,2021,2,19
vegetable,cabbage,round_green_other,2021-02-19,0.53,head,2021,2,19
vegetable,carrots,topped_washed,2021-02-19,0.51,kg,2021,2,19
vegetable,cauliflower,all,2021-02-19,0.85,head,2021,2,19
vegetable,celeriac,celeriac,2021-02-19,0.66,kg,2021,2,19
vegetable,cucumbers,cucumbers,2021-02-19,1.58,kg,2021,2,19
vegetable,leeks,trimmed,2021-02-19,1.94,kg,2021,2,19
vegetable,lettuce,butterhead_indoor,2021-02-19,0.45,head,2021,2,19
vegetable,lettuce,little_gem,2021-02-19,0.74,twin,2021,2,19
vegetable,onion,bulb_brown,2021-02-19,0.45,kg,2021,2,19
vegetable,onion,bulb_red,2021-02-19,0.52,kg,2021,2,19
vegetable,swede,swede,2021-02-19,0.23,kg,2021,2,19
vegetable,turnip,turnip,2021-02-19,1.71,kg,2021,2,19
vegetable,parsnips,all_varieties,2021-02-19,1.05,kg,2021,2,19
vegetable,rhubarb,forced,2021-02-19,5.01,kg,2021,2,19
fruit,apples,bramleys_seedling,2021-02-12,1.09,kg,2021,2,12
fruit,apples,coxs_orange_group,2021-02-12,1.45,kg,2021,2,12
fruit,apples,egremont_russet,2021-02-12,1.45,kg,2021,2,12
fruit,apples,braeburn,2021-02-12,0.95,kg,2021,2,12
fruit,apples,gala,2021-02-12,1.04,kg,2021,2,12
fruit,apples,other_late_season,2021-02-12,1.01,kg,2021,2,12
fruit,pears,conference,2021-02-12,1.02,kg,2021,2,12
fruit,pears,doyenne_du_comice,2021-02-12,0.96,kg,2021,2,12
vegetable,beetroot,beetroot,2021-02-12,0.46,kg,2021,2,12
vegetable,brussels_sprouts,brussels_sprouts,2021-02-12,0.88,kg,2021,2,12
vegetable,pak_choi,pak_choi,2021-02-12,3.73,kg,2021,2,12
vegetable,curly_kale,curly_kale,2021-02-12,2.96,kg,2021,2,12
vegetable,cabbage,red,2021-02-12,0.36,kg,2021,2,12
vegetable,cabbage,savoy,2021-02-12,0.53,head,2021,2,12
vegetable,spring_greens,prepacked,2021-02-12,1.1,kg,2021,2,12
vegetable,cabbage,white,2021-02-12,0.35,kg,2021,2,12
vegetable,cabbage,round_green_other,2021-02-12,0.54,head,2021,2,12
vegetable,carrots,topped_washed,2021-02-12,0.51,kg,2021,2,12
vegetable,cauliflower,all,2021-02-12,0.96,head,2021,2,12
vegetable,celeriac,celeriac,2021-02-12,0.65,kg,2021,2,12
vegetable,leeks,trimmed,2021-02-12,2.1,kg,2021,2,12
vegetable,lettuce,butterhead_indoor,2021-02-12,0.45,head,2021,2,12
vegetable,lettuce,little_gem,2021-02-12,0.77,twin,2021,2,12
vegetable,onion,bulb_brown,2021-02-12,0.43,kg,2021,2,12
vegetable,onion,bulb_red,2021-02-12,0.5,kg,2021,2,12
vegetable,swede,swede,2021-02-12,0.23,kg,2021,2,12
vegetable,turnip,turnip,2021-02-12,1.7,kg,2021,2,12
vegetable,parsnips,all_varieties,2021-02-12,1.0,kg,2021,2,12
vegetable,rhubarb,forced,2021-02-12,4.39,kg,2021,2,12
fruit,apples,bramleys_seedling,2021-02-05,1.1,kg,2021,2,5
fruit,apples,coxs_orange_group,2021-02-05,1.44,kg,2021,2,5
fruit,apples,egremont_russet,2021-02-05,1.28,kg,2021,2,5
fruit,apples,braeburn,2021-02-05,0.92,kg,2021,2,5
fruit,apples,gala,2021-02-05,0.96,kg,2021,2,5
fruit,apples,other_late_season,2021-02-05,0.98,kg,2021,2,5
fruit,pears,conference,2021-02-05,1.01,kg,2021,2,5
fruit,pears,doyenne_du_comice,2021-02-05,0.95,kg,2021,2,5
vegetable,beetroot,beetroot,2021-02-05,0.45,kg,2021,2,5
vegetable,brussels_sprouts,brussels_sprouts,2021-02-05,0.81,kg,2021,2,5
vegetable,pak_choi,pak_choi,2021-02-05,2.87,kg,2021,2,5
vegetable,curly_kale,curly_kale,2021-02-05,2.86,kg,2021,2,5
vegetable,cabbage,red,2021-02-05,0.35,kg,2021,2,5
vegetable,cabbage,savoy,2021-02-05,0.48,head,2021,2,5
vegetable,spring_greens,prepacked,2021-02-05,1.06,kg,2021,2,5
vegetable,cabbage,white,2021-02-05,0.36,kg,2021,2,5
vegetable,cabbage,round_green_other,2021-02-05,0.52,head,2021,2,5
vegetable,carrots,topped_washed,2021-02-05,0.47,kg,2021,2,5
vegetable,cauliflower,all,2021-02-05,0.88,head,2021,2,5
vegetable,celeriac,celeriac,2021-02-05,0.65,kg,2021,2,5
vegetable,leeks,trimmed,2021-02-05,1.49,kg,2021,2,5
vegetable,lettuce,butterhead_indoor,2021-02-05,0.46,head,2021,2,5
vegetable,lettuce,little_gem,2021-02-05,0.81,twin,2021,2,5
vegetable,onion,bulb_brown,2021-02-05,0.43,kg,2021,2,5
vegetable,onion,bulb_red,2021-02-05,0.53,kg,2021,2,5
vegetable,swede,swede,2021-02-05,0.22,kg,2021,2,5
vegetable,turnip,turnip,2021-02-05,1.66,kg,2021,2,5
vegetable,parsnips,all_varieties,2021-02-05,0.99,kg,2021,2,5
vegetable,rhubarb,forced,2021-02-05,4.59,kg,2021,2,5
fruit,apples,bramleys_seedling,2021-01-29,1.11,kg,2021,1,29
fruit,apples,coxs_orange_group,2021-01-29,1.29,kg,2021,1,29
fruit,apples,egremont_russet,2021-01-29,1.6,kg,2021,1,29
fruit,apples,braeburn,2021-01-29,0.97,kg,2021,1,29
fruit,apples,gala,2021-01-29,0.98,kg,2021,1,29
fruit,apples,other_late_season,2021-01-29,0.99,kg,2021,1,29
fruit,pears,conference,2021-01-29,1.04,kg,2021,1,29
fruit,pears,doyenne_du_comice,2021-01-29,0.95,kg,2021,1,29
vegetable,beetroot,beetroot,2021-01-29,0.45,kg,2021,1,29
vegetable,brussels_sprouts,brussels_sprouts,2021-01-29,0.81,kg,2021,1,29
vegetable,pak_choi,pak_choi,2021-01-29,2.83,kg,2021,1,29
vegetable,curly_kale,curly_kale,2021-01-29,2.85,kg,2021,1,29
vegetable,cabbage,red,2021-01-29,0.35,kg,2021,1,29
vegetable,cabbage,savoy,2021-01-29,0.48,head,2021,1,29
vegetable,spring_greens,prepacked,2021-01-29,1.06,kg,2021,1,29
vegetable,cabbage,white,2021-01-29,0.34,kg,2021,1,29
vegetable,cabbage,round_green_other,2021-01-29,0.52,head,2021,1,29
vegetable,carrots,topped_washed,2021-01-29,0.48,kg,2021,1,29
vegetable,cauliflower,all,2021-01-29,1.02,head,2021,1,29
vegetable,celeriac,celeriac,2021-01-29,0.65,kg,2021,1,29
vegetable,chinese_leaf,chinese_leaf,2021-01-29,1.07,kg,2021,1,29
vegetable,leeks,trimmed,2021-01-29,1.4,kg,2021,1,29
vegetable,lettuce,butterhead_indoor,2021-01-29,0.48,head,2021,1,29
vegetable,lettuce,little_gem,2021-01-29,0.82,twin,2021,1,29
vegetable,onion,bulb_brown,2021-01-29,0.42,kg,2021,1,29
vegetable,onion,bulb_red,2021-01-29,0.54,kg,2021,1,29
vegetable,swede,swede,2021-01-29,0.22,kg,2021,1,29
vegetable,turnip,turnip,2021-01-29,1.73,kg,2021,1,29
vegetable,parsnips,all_varieties,2021-01-29,1.0,kg,2021,1,29
vegetable,rhubarb,forced,2021-01-29,4.52,kg,2021,1,29
fruit,apples,bramleys_seedling,2021-01-22,1.12,kg,2021,1,22
fruit,apples,coxs_orange_group,2021-01-22,1.26,kg,2021,1,22
fruit,apples,egremont_russet,2021-01-22,1.53,kg,2021,1,22
fruit,apples,braeburn,2021-01-22,0.88,kg,2021,1,22
fruit,apples,gala,2021-01-22,1.05,kg,2021,1,22
fruit,apples,other_late_season,2021-01-22,0.95,kg,2021,1,22
fruit,pears,conference,2021-01-22,0.97,kg,2021,1,22
fruit,pears,doyenne_du_comice,2021-01-22,0.96,kg,2021,1,22
vegetable,beetroot,beetroot,2021-01-22,0.46,kg,2021,1,22
vegetable,brussels_sprouts,brussels_sprouts,2021-01-22,0.81,kg,2021,1,22
vegetable,pak_choi,pak_choi,2021-01-22,2.75,kg,2021,1,22
vegetable,curly_kale,curly_kale,2021-01-22,2.87,kg,2021,1,22
vegetable,cabbage,red,2021-01-22,0.37,kg,2021,1,22
vegetable,cabbage,savoy,2021-01-22,0.5,head,2021,1,22
vegetable,spring_greens,prepacked,2021-01-22,1.04,kg,2021,1,22
vegetable,cabbage,white,2021-01-22,0.36,kg,2021,1,22
vegetable,cabbage,round_green_other,2021-01-22,0.53,head,2021,1,22
vegetable,carrots,topped_washed,2021-01-22,0.48,kg,2021,1,22
vegetable,cauliflower,all,2021-01-22,1.28,head,2021,1,22
vegetable,celeriac,celeriac,2021-01-22,0.65,kg,2021,1,22
vegetable,chinese_leaf,chinese_leaf,2021-01-22,1.07,kg,2021,1,22
vegetable,leeks,trimmed,2021-01-22,1.43,kg,2021,1,22
vegetable,lettuce,butterhead_indoor,2021-01-22,0.45,head,2021,1,22
vegetable,lettuce,little_gem,2021-01-22,0.87,twin,2021,1,22
vegetable,onion,bulb_brown,2021-01-22,0.42,kg,2021,1,22
vegetable,onion,bulb_red,2021-01-22,0.52,kg,2021,1,22
vegetable,swede,swede,2021-01-22,0.22,kg,2021,1,22
vegetable,turnip,turnip,2021-01-22,1.62,kg,2021,1,22
vegetable,parsnips,all_varieties,2021-01-22,1.03,kg,2021,1,22
vegetable,rhubarb,forced,2021-01-22,4.6,kg,2021,1,22
fruit,apples,bramleys_seedling,2021-01-15,1.13,kg,2021,1,15
fruit,apples,coxs_orange_group,2021-01-15,1.25,kg,2021,1,15
fruit,apples,egremont_russet,2021-01-15,1.56,kg,2021,1,15
fruit,apples,braeburn,2021-01-15,1.02,kg,2021,1,15
fruit,apples,gala,2021-01-15,1.07,kg,2021,1,15
fruit,apples,other_late_season,2021-01-15,1.04,kg,2021,1,15
fruit,pears,conference,2021-01-15,1.01,kg,2021,1,15
fruit,pears,doyenne_du_comice,2021-01-15,0.96,kg,2021,1,15
vegetable,beetroot,beetroot,2021-01-15,0.43,kg,2021,1,15
vegetable,brussels_sprouts,brussels_sprouts,2021-01-15,0.82,kg,2021,1,15
vegetable,pak_choi,pak_choi,2021-01-15,2.74,kg,2021,1,15
vegetable,curly_kale,curly_kale,2021-01-15,2.85,kg,2021,1,15
vegetable,cabbage,red,2021-01-15,0.36,kg,2021,1,15
vegetable,cabbage,savoy,2021-01-15,0.47,head,2021,1,15
vegetable,spring_greens,prepacked,2021-01-15,1.05,kg,2021,1,15
vegetable,cabbage,white,2021-01-15,0.35,kg,2021,1,15
vegetable,cabbage,round_green_other,2021-01-15,0.53,head,2021,1,15
vegetable,carrots,topped_washed,2021-01-15,0.49,kg,2021,1,15
vegetable,cauliflower,all,2021-01-15,1.47,head,2021,1,15
vegetable,celeriac,celeriac,2021-01-15,0.66,kg,2021,1,15
vegetable,chinese_leaf,chinese_leaf,2021-01-15,1.04,kg,2021,1,15
vegetable,leeks,trimmed,2021-01-15,1.4,kg,2021,1,15
vegetable,lettuce,butterhead_indoor,2021-01-15,0.46,head,2021,1,15
vegetable,lettuce,little_gem,2021-01-15,0.83,twin,2021,1,15
vegetable,onion,bulb_brown,2021-01-15,0.42,kg,2021,1,15
vegetable,onion,bulb_red,2021-01-15,0.52,kg,2021,1,15
vegetable,swede,swede,2021-01-15,0.22,kg,2021,1,15
vegetable,turnip,turnip,2021-01-15,1.7,kg,2021,1,15
vegetable,parsnips,all_varieties,2021-01-15,1.02,kg,2021,1,15
vegetable,rhubarb,forced,2021-01-15,4.13,kg,2021,1,15
fruit,apples,bramleys_seedling,2021-01-08,1.15,kg,2021,1,8
fruit,apples,coxs_orange_group,2021-01-08,1.2,kg,2021,1,8
fruit,apples,egremont_russet,2021-01-08,1.71,kg,2021,1,8
fruit,apples,braeburn,2021-01-08,0.96,kg,2021,1,8
fruit,apples,gala,2021-01-08,0.96,kg,2021,1,8
fruit,apples,other_late_season,2021-01-08,1.01,kg,2021,1,8
fruit,pears,conference,2021-01-08,1.0,kg,2021,1,8
fruit,pears,doyenne_du_comice,2021-01-08,0.95,kg,2021,1,8
vegetable,beetroot,beetroot,2021-01-08,0.46,kg,2021,1,8
vegetable,brussels_sprouts,brussels_sprouts,2021-01-08,0.84,kg,2021,1,8
vegetable,pak_choi,pak_choi,2021-01-08,2.68,kg,2021,1,8
vegetable,curly_kale,curly_kale,2021-01-08,2.79,kg,2021,1,8
vegetable,cabbage,red,2021-01-08,0.35,kg,2021,1,8
vegetable,cabbage,savoy,2021-01-08,0.47,head,2021,1,8
vegetable,spring_greens,prepacked,2021-01-08,0.97,kg,2021,1,8
vegetable,cabbage,white,2021-01-08,0.35,kg,2021,1,8
vegetable,cabbage,round_green_other,2021-01-08,0.52,head,2021,1,8
vegetable,carrots,topped_washed,2021-01-08,0.47,kg,2021,1,8
vegetable,cauliflower,all,2021-01-08,1.03,head,2021,1,8
vegetable,celeriac,celeriac,2021-01-08,0.66,kg,2021,1,8
vegetable,chinese_leaf,chinese_leaf,2021-01-08,0.99,kg,2021,1,8
vegetable,leeks,trimmed,2021-01-08,1.38,kg,2021,1,8
vegetable,lettuce,butterhead_indoor,2021-01-08,0.45,head,2021,1,8
vegetable,lettuce,little_gem,2021-01-08,0.78,twin,2021,1,8
vegetable,onion,bulb_brown,2021-01-08,0.4,kg,2021,1,8
vegetable,onion,bulb_red,2021-01-08,0.53,kg,2021,1,8
vegetable,swede,swede,2021-01-08,0.22,kg,2021,1,8
vegetable,turnip,turnip,2021-01-08,1.69,kg,2021,1,8
vegetable,parsnips,all_varieties,2021-01-08,1.03,kg,2021,1,8
fruit,apples,bramleys_seedling,2020-12-18,1.07,kg,2020,12,18
fruit,apples,coxs_orange_group,2020-12-18,1.03,kg,2020,12,18
fruit,apples,egremont_russet,2020-12-18,1.52,kg,2020,12,18
fruit,apples,braeburn,2020-12-18,0.91,kg,2020,12,18
fruit,apples,gala,2020-12-18,0.94,kg,2020,12,18
fruit,apples,other_late_season,2020-12-18,0.99,kg,2020,12,18
fruit,pears,conference,2020-12-18,0.89,kg,2020,12,18
fruit,pears,doyenne_du_comice,2020-12-18,0.9,kg,2020,12,18
fruit,strawberries,strawberries,2020-12-18,5.0,kg,2020,12,18
vegetable,beetroot,beetroot,2020-12-18,0.47,kg,2020,12,18
vegetable,brussels_sprouts,brussels_sprouts,2020-12-18,0.82,kg,2020,12,18
vegetable,pak_choi,pak_choi,2020-12-18,2.61,kg,2020,12,18
vegetable,curly_kale,curly_kale,2020-12-18,2.78,kg,2020,12,18
vegetable,cabbage,red,2020-12-18,0.38,kg,2020,12,18
vegetable,cabbage,savoy,2020-12-18,0.52,head,2020,12,18
vegetable,spring_greens,prepacked,2020-12-18,0.91,kg,2020,12,18
vegetable,cabbage,white,2020-12-18,0.38,kg,2020,12,18
vegetable,cabbage,round_green_other,2020-12-18,0.51,head,2020,12,18
vegetable,carrots,topped_washed,2020-12-18,0.46,kg,2020,12,18
vegetable,cauliflower,all,2020-12-18,0.65,head,2020,12,18
vegetable,celery,all_washed,2020-12-18,0.67,kg,2020,12,18
vegetable,celeriac,celeriac,2020-12-18,0.75,kg,2020,12,18
vegetable,chinese_leaf,chinese_leaf,2020-12-18,0.98,kg,2020,12,18
vegetable,leeks,trimmed,2020-12-18,1.18,kg,2020,12,18
vegetable,lettuce,butterhead_indoor,2020-12-18,0.39,head,2020,12,18
vegetable,lettuce,little_gem,2020-12-18,0.78,twin,2020,12,18
vegetable,onion,bulb_brown,2020-12-18,0.38,kg,2020,12,18
vegetable,onion,bulb_red,2020-12-18,0.52,kg,2020,12,18
vegetable,swede,swede,2020-12-18,0.22,kg,2020,12,18
vegetable,turnip,turnip,2020-12-18,1.17,kg,2020,12,18
vegetable,parsnips,all_varieties,2020-12-18,0.95,kg,2020,12,18
fruit,apples,bramleys_seedling,2020-12-11,1.04,kg,2020,12,11
fruit,apples,coxs_orange_group,2020-12-11,1.03,kg,2020,12,11
fruit,apples,egremont_russet,2020-12-11,1.44,kg,2020,12,11
fruit,apples,braeburn,2020-12-11,0.87,kg,2020,12,11
fruit,apples,gala,2020-12-11,0.94,kg,2020,12,11
fruit,apples,other_late_season,2020-12-11,0.94,kg,2020,12,11
fruit,pears,conference,2020-12-11,0.87,kg,2020,12,11
fruit,pears,doyenne_du_comice,2020-12-11,0.92,kg,2020,12,11
fruit,pears,other,2020-12-11,0.67,kg,2020,12,11
vegetable,beetroot,beetroot,2020-12-11,0.46,kg,2020,12,11
vegetable,brussels_sprouts,brussels_sprouts,2020-12-11,0.81,kg,2020,12,11
vegetable,pak_choi,pak_choi,2020-12-11,2.6,kg,2020,12,11
vegetable,curly_kale,curly_kale,2020-12-11,2.75,kg,2020,12,11
vegetable,cabbage,red,2020-12-11,0.39,kg,2020,12,11
vegetable,cabbage,savoy,2020-12-11,0.5,head,2020,12,11
vegetable,spring_greens,prepacked,2020-12-11,0.82,kg,2020,12,11
vegetable,cabbage,white,2020-12-11,0.36,kg,2020,12,11
vegetable,cabbage,round_green_other,2020-12-11,0.48,head,2020,12,11
vegetable,carrots,topped_washed,2020-12-11,0.46,kg,2020,12,11
vegetable,cauliflower,all,2020-12-11,0.71,head,2020,12,11
vegetable,celery,all_washed,2020-12-11,0.61,kg,2020,12,11
vegetable,celeriac,celeriac,2020-12-11,0.75,kg,2020,12,11
vegetable,chinese_leaf,chinese_leaf,2020-12-11,0.99,kg,2020,12,11
vegetable,leeks,trimmed,2020-12-11,1.18,kg,2020,12,11
vegetable,lettuce,butterhead_indoor,2020-12-11,0.39,head,2020,12,11
vegetable,lettuce,little_gem,2020-12-11,0.73,twin,2020,12,11
vegetable,onion,bulb_brown,2020-12-11,0.39,kg,2020,12,11
vegetable,onion,bulb_red,2020-12-11,0.52,kg,2020,12,11
vegetable,swede,swede,2020-12-11,0.21,kg,2020,12,11
vegetable,turnip,turnip,2020-12-11,1.13,kg,2020,12,11
vegetable,parsnips,all_varieties,2020-12-11,0.92,kg,2020,12,11
